出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
"1121213","6789","采鈺科技股份有限公司","采鈺","－ ","24","新竹科學園區新竹市篤行一路12號","80601119","關欣","關欣","蔡銘輝","副總經理","葉莉鈴","03-6668788","20031201","20220630","新台幣                 10.0000元","3164841190","0","0","2","中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","林尚志","鍾鳴遠","VisEra","No. 12, Duxing 1st Rd., East Dist., Hsinchu Science Park,Hsinchu City 300, Taiwan (R.O.C.)","03-6662858","invest@viseratech.com","http://www.viseratech.com","316484119"
"1121213","6790","永豐餘消費品實業股份有限公司","永豐實","－ ","09","臺北市中正區重慶南路2段51號16樓","22327037","何奕達","李宗純","陳佩雯","財務長","顏靜雯","02-21921022","19861029","20210929","新台幣                 10.0000元","2671290210","0","0","1","永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","葉淑娟","許秀明","YFYCPG","16F,51,Sec.2,Chung Ching South RoadTaipei,Taiwan,R.O.C.","02-23224981","ir.cpg@yfycpg.com","https://www.yfycpg.com/","267129021"
"1121213","6792","詠業科技股份有限公司","詠業","－ ","27","新竹縣關西鎮大同里水坑41號","22864367","蘇開建","李瑞榮","李瑞榮","總經理","鄭世偉","03-4072728","19880408","20211208","新台幣                 10.0000元","478753250","0","0","1","台新證券股務代理部","02-25048125","台北市中山區建國北路一段96號B1","安侯建業聯合會計師事務所","唐慈杰","張惠貞","Unictron","No.41 Shuei-Keng, Guan-SiHsin-Chu 30648 Taiwan (R.O.C)","03-4072738","investor@unictron.com","https://www.unictron.com/","47875325"
"1121213","6796","晉弘科技股份有限公司","晉弘","－ ","22","新竹科學園區新竹市東區工業東四路24-2號3樓","28113005","鄭竹明","鄭竹明","鄭竹明","總經理","柯惠友","03-5798860","20100805","20220601","新台幣                 10.0000元","345841550","0","0","1","凱基證券股務代理部","02-23892999","10044台北市中正區重慶南路一段2號5樓","資誠聯合會計師事務所","江采燕","劉倩瑜","MiiS","3F, No.24-2, Industry E. Rd. IV, Hsinchu Science Park,Hsinchu, Taiwan 30077, R.O.C.","03-5798011","ir@miis.com.tw","http://www.miis.com.tw","34584155"
"1121213","6799","來頡科技股份有限公司","來頡","－ ","24","臺北市內湖區瑞光路358巷38弄36號9樓","53089904","陳燦榮","孟慶達","孟慶達","總經理","李紹宇","02-2656-0961","20100907","20220512","新台幣                 10.0000元","425391330","0","0","1","元大證券股份有限公司","02-2586-3117","10366台北市大同區承德路三段210號B1","勤業眾信聯合會計師事務所","簡明彥","邱政俊","M3TEK","9F., No. 36, Aly. 38, Ln. 358, Ruiguang Rd., Neihu Dist.,Taipei City, Taiwan (R.O.C.)","02-2656-0963","ir@m3tekic.com","www.m3tekic.com","42539133"
"1121213","6805","富世達股份有限公司","富世達","－ ","28","新北市新莊區五權二路24號8樓之4","12871564","黃祖模","沈旻勳","白經緯","業務資深經理","邱稚育","02-22996388","20010611","20231109","新台幣                 10.0000元","685538960","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號B1","安永聯合會計師事務所","陳政初","黃子評","Fositek","8F.-4,No.24,Wuquan 2nd Rd.,Xinzhuang Dist., New Taipei City ,Taiwan","02-22995580","ir@fositek.com","www.fositek.com","68553896"
"1121213","6806","森崴能源股份有限公司","森崴能源","－ ","35","新北市土城區中央路四段49號","28653781","郭台強","胡惠森","蔡美智","副總經理兼任財會主管","李心美","(02)2269-9888","20070427","20211115","新台幣                 10.0000元","2161500000","0","0","1","福邦證券股份有限公司股務代理部","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","周筱姿","梁益彰","SHINFOX ENERGY","No.49, Sec.4,Zhongyang Rd., Tucheng Dist.,New Taipei City, Taiwan","02-22699815","-","http://www.shinfox.com.tw","216150000"
"1121213","6807","峰源集團股份有限公司","峰源-KY","KY 開曼群島                                                    ","38","The Grand Pavilion Commercial Centre, Oleander Way, 802 West","91616069","蔡文達","蔡文達","朱明偉","財務長","王龍一","02-2773-8877","20190712","20220425","新台幣                 10.0000元","540000000","0","0","1","永豐金證券股份有限公司","02-2381-6288","台北市博愛路17號3樓","資誠聯合會計師事務所","廖福銘","林一帆","FY-KY","Oleander Way, 802 West Bay Road, P.O. Box 32052,Grand Cayman KY1-1208, Cayman Islands","02-2773-8801","ir01@fy-grp.com","www.fy-grp.com","54000000"
"1121213","6830","汎銓科技股份有限公司","汎銓","－ ","31","新竹市埔頂路27號1樓","27853425","柳紀綸","柳紀綸","蘇靖棋","財務長","詹惠雯","03-666-3298","20050727","20220831","新台幣                 10.0000元","467811750","0","0","1","台新證券股務代理部","02-2504-8125","台北市中山區建國北路一段96號B1","勤業眾信聯合會計師事務所","陳重成","劉力維","MSS","1F., No. 27, Puding Rd., East Dist.Hsinchu City, Taiwan (R.O.C.)","03-666-3190","ir@msscorps.com","www.msscorps.com","46781175"
"1121213","6834","天二科技股份有限公司","天二科技","－ ","28","高雄市前鎮區南四路3號","83360971","廖震益","詹清輝","黃弘傑","財務長","林婉玲","07-8116611","19700216","20220901","新台幣                 10.0000元","884710820","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號B1","勤業眾信聯合會計師事務所","吳秋燕","許凱甯","EVEROHMS","NO.3,South 4th Road,K.E.P.Z.Kaohsiung City 80681 Taiwan(R.O.C.)","07-8115533","service-1@everohms.com","http://www.everohms.com","88471082"
"1121213","6835","圓裕企業股份有限公司","圓裕","－ ","28","新北市新店區民權路130巷4號4樓","34417836","張志中","潘慶豐","郭明豐","副總經理","曹馨文","(02)22184523","19800623","20221110","新台幣                 10.0000元","661722970","0","0","1","台新綜合證券股務代理部","(02)25048125","台北市建國北路一段96號地下一樓","安侯建業聯合會計師事務所","楊樹芝","林恒昇","CMI","4F., No. 4, Ln. 130,Minquan Rd.,Xindian Dist.,New Taipei City 231 , Taiwan (R.O.C.)","(02)22182221","http://www.cmi.com.tw","http://www.cmi.com.tw","66172297"
"1121213","6854","PlayNitride Inc.","錼創科技-KY創","KY 開曼群島                                                    ","24","苗栗縣竹南鎮科中路13號8樓","91663750","李允立","李允立","陳銘章","營運長","陳培欣","(037)586610","20140225","20220818","新台幣                 10.0000元","1071786220","0","0","1","元大證券股份有限公司股務代理部","(02)2586-5859","103台北市大同區承德路三段210號地下一樓","安侯建業聯合會計師事務所","鄭安志","游萬淵","PlayNitride","8F No.13, Kezhong Rd., Zhunan Township,Miaoli County 350401, Taiwan","(037)584989","spokesperson@playnitride.com","https://www.playnitride.com/","107178622"
"1121213","6861","睿生光電股份有限公司","睿生光電","－ ","22","南部科學園區臺南市新市區環西路二段2號B室","69764396","楊柱祥","李志聖","李志聖","總經理","駱建郎","(06)700-7238","20190402","20230327","新台幣                 10.0000元","402285000","0","0","1","元大證券股份有限公司股務代理部","(02)2586-5859","台北市大同區承德路三段210號B1","勤業眾信聯合會計師事務所","翁雅玲","邵志明","INCX","Room B, No.2, Sec. 2, Huansi Rd., Xinshi Dist., Southern Taiwan Science ParkTainan City, Taiwan","(06)700-7238","IR@innocare-x.com","http://www.innocare-x.com","40228500"
"1121213","6863","Arizon RFID Technology","永道-KY","KY 開曼群島                                                    ","27","P.O. Box 32052, Grand Cayman KY1-1208, Cayman Islands.","91908050","何奕達","林秉毅","林冠宇","財務長","林秉毅","02-23224824","20211021","20230321","新台幣                 10.0000元","743180000","0","0","1","永豐金證券公司股務代理部","02-23816288","台北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","林淑婉","邵志明","Arizon RFID","17F., No. 51, Sec. 2, Chongqing S. Rd. Zhongzheng Dist.,Taipei City 100, Taiwan (R.O.C.)","02-23222451","investor@arizonrfid.com","www.arizontw.com/webls-zh-tw","74318000"
"1121213","6869","雲豹能源科技股份有限公司","雲豹能源-創","－ ","35","台北市內湖區基湖路1號4樓之1","42852207","廖福生","趙書閔","張建偉","發言人","王文璇","(02)2657-0355","20160215","20230314","新台幣                 10.0000元","1162090780","0","0","1","富邦綜合證券股份有限公司","02-2361-1300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","林雅慧","徐聖忠","J&V Energy","4F.-1, No. 1, Jihu Rd. Neihu Dist.Taipei City , Taiwan","(02)2657-0356","IR@jv-holding.com","http://www.jv-holding.com/","116209078"
"1121213","6873","泓德能源科技股份有限公司","泓德能源-創","－ ","35","臺北市士林區德行西路35號5樓","45877096","謝源一","周仕昌","周仕昌","總經理","徐子敬","(02)28328057","20160516","20230306","新台幣                 10.0000元","1000000000","0","0","1","永豐金證券股份有限公司","(02)23816288","台北市中正區博愛路17號3樓","安侯建業聯合會計師事務所","吳俊源","黃海寧","HDRE","5F, No. 35, Dexing W. Rd., Shilin Dist.,Taipei City, Taiwan","(02)28328059","ir@hdrenewables.com","https://www.hdrenewables.com/","100000000"
"1121213","6901","鑽石生技投資股份有限公司","鑽石投資","－ ","20","台北市大安區信義路四段236號10樓","53663724","路孔明","鄭淑玲","周珮芬","副總裁兼財務長","吳元婷","02-27031338","20130109","20230919","新台幣                 10.0000元","8493000000","0","0","2","兆豐證券股份有限公司股務代理部","02-33930898","台北市中正區忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","鄭欽宗","邱盟捷","DIAMOND BIOFUND","10F., No. 236, Sec. 4, Xinyi Rd., Da’an Dist.Taipei City 106047, Taiwan (R.O.C.)","02-27031576","IR@diamondbiofund.com","http://www.diamondbiofund.com","849300000"
"1121213","6902","走著瞧股份有限公司","走著瞧-創","－ ","36","台北市中正區羅斯福路2段102號23樓之一","53755364","鄭勝丰","郭建甫","郭建甫","執行長","黃鈺文","02-2365-8099","20120412","20230713","新台幣                 10.0000元","319647850","0","0","1","元大證券股份有限公司股務代理部","02-2586-5859","臺北市大同區承德路三段210號B1","資誠聯合會計師事務所","吳尚燉","郭柏如","Gogolook","23F.-1, No. 102, Sec. 2, Roosevelt Rd., Zhongzheng Dist.,Taipei City 100, Taiwan (R.O.C.)","02-2368-2999","ir@gogolook.com","www.gogolook.com","31964785"
"1121213","6916","華凌光電股份有限公司","華凌","－ ","26","台中市大雅區秀山里科雅路43號2樓","16527682","廖育斌","廖育斌","黃信福","財務經理","林俊杰","04-25689987","19980616","20231205","新台幣                 10.0000元","675000000","0","0","1","元大證券股份有限公司股務代理部","(02)2586-5859","台北市大同區承德路三段210號地下一樓","勤業眾信聯合會計師事務所","蔣淑菁","蘇定堅","WINSTAR","2F., No. 43, Keya Rd., Daya Dist.Taichung City, 428, Taiwan (R.O.C.)","04-25687763","finance@winstar.com.tw","https://www.winstar.com.tw","67500000"
"1121213","6933","艾瑪斯科技控股股份有限公司","AMAX-KY","KY 開曼群島                                                    ","25","Suite102,Cannon Place,North Sound Rd.,George Town,Cayman","92778956","倪小菁","倪小菁","倪小菁","董事長兼總經理","衛婉倩","(02)77519856","20220104","20231108","新台幣                 10.0000元","404357580","0","0","1","中國信託商業銀行代理部","(02)66365566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","張志安","郭加龍","AMAX","14F., No. 137, Sec. 2, Nanjing E. Rd., Zhongshan DistTaipei ,Taiwan (R.O.C.)","(02)77519856","Investors@amax.com","https://www.amax.tw/","40435758"
"1121213","6937","天虹科技股份有限公司","天虹","－ ","24","新竹縣竹北市嘉政一街1號6樓","80211920","黃見駱","黃見駱","黃見駱","董事長","易錦良","03-6673055","20020717","20231212","新台幣                 10.0000元","606772630","0","0","1","元大證券股份有限公司股務代理部","02-25865859","台北市承德路三段210號地下一樓","資誠聯合會計師事務所","鄭雅慧","白淑蒨","Skytech","6F., No.1, Jiazheng 1st St., Zhubei City, Hsinchu County 302, TaiwanHsinchu,Taiwan","03-6673056","ir@Skytech.com.tw","http://www.skytech.com.tw","60677263"
"1121213","8011","台通光電股份有限公司","台通","－ ","27","新北市新莊區福慧路219號9樓","12362365","李慶煌","李慶煌","陸秀芳","財務部副總經理","李宜娟","(02)2299-1066","19811221","20110919","新台幣                 10.0000元","1709218910","0","0","1","富邦綜合證券(股)公 司","(02)2361-1300","台北市100中正區許昌街17號11樓","勤業眾信聯合會計師事務所","謝東儒","李冠豪","TTCC","9th Floor, No. 219, Fuhui RdXinzhuang District, New Taipei City ,ROC","(02)2299-3958","fnc@ttcc.com.tw","www.ttcc.com.tw","170921891"
"1121213","8016","矽創電子股份有限公司","矽創","－ ","24","新竹縣竹北市台元一街5號11樓之1","86735240","毛穎文","王崴","周德雲","資深處長","黃英記","03-5526500","19920709","20031225","新台幣                 10.0000元","1201368760","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","林政治","蔡美貞","Sitronix　　","11F-1, No.5, Taiyuan 1st St.,Zhubei City, Hsinchu County 302, Taiwan","03-5526501","ir@sitronix.com.tw","http://www.sitronix.com.tw","120136876"
"1121213","8021","尖點科技股份有限公司","尖點","－ ","31","新北市樹林區佳園路三段203號","96912835","林序庭","林若萍","張啟訓","總經理特助","柯梨青","(02)26805868","19960412","20080121","新台幣                 10.0000元","1421804670","0","0","1","福邦證券股份有限公司","(02)2371-1658","10041台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","謝建新","翁博仁","Topoint　　","No.203,Sec.3,Jiayuan Rd.,Shulin District,New Taipei City,Taiwan,R.O.C.　　","(02)26807588","IR@topoint.tw","http://www.topoint.tw/","142180467"
"1121213","8028","昇陽國際半導體股份有限公司","昇陽半導體","－ ","24","新竹科學園區新竹市力行路6號","84149884","蔡幸川","蔡幸川","黃豐年","副總經理","張軒瑋","03-5641888","19970303","20180710","新台幣                 10.0000元","1726280330","0","0","1","福邦證券股份有限公司股務代理部","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","劉倩瑜","謝智政","PSI　　","No.6, Li-Hsin Road, Science- Park.Hsinchu 300 Taiwan, R.O.C.","03-5670888","fnhuang@psi.com.tw","www.psi.com.tw","172628033"
"1121213","8033","雷虎科技股份有限公司","雷虎","－ ","20","台中巿工業區六路七號","52541175","陳冠如","蘇聖傑","卓宜儒","協理","楊富森","04-23591616","19791002","20070621","新台幣                 10.0000元","1426297750","7672502","0","1","福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","國富浩華聯合會計師事務所","李青霖","蔡淑滿","TT","NO.7, 6TH ROAD INDUSTRY PARK TAICHUNGTAICHUNG, TAIWAN R.O.C. 40755","04-23591902","tt@thundertiger.com","www.thundertiger.com","142629775"
"1121213","8039","台虹科技股份有限公司","台虹","－ ","28","高雄市前鎮區環區三路一號","16198345","孫達汶","江宗翰","潘祈愿","財務長","蘇玫嫺","07-8139989","19970816","20091217","新台幣                 10.0000元","2091196920","0","0","1","元大證券股份有限公司","02-25865859","台北市承德路三段210號B1樓","安永聯合會計師事務所","陳政初","鄭清標","TAIFLEX　","No.1, Huanqu 3rd Rd., Kaohsiung Export Processing Zone,Kaohsiung City, Taiwan, R.O.C.","07-8159463","Ken_pan@taiflex.com.tw","www.taiflex.com.tw","209119692"
"1121213","8046","南亞電路板股份有限公司","南電","－ ","28","桃園市蘆竹區南崁路一段338號","16096804","吳嘉昭","湯安得","呂連瑞","副總經理","江文楓","03-3223751","19971028","20060407","新台幣                 10.0000元","6461654870","0","0","1","本公司股務組","02-27189898","台北市內湖區南京東路六段380號10樓","安侯建業聯合會計師事務所","寇惠植","李慈慧","N.P.C","No. 338,Sec.1 Nankan Rd.,Luchu Dist., Taoyuan City, Taiwan","03-3218470","nanya@nanyapcb.com.tw","www.nanyapcb.com.tw","646165487"
"1121213","8070","長華電材股份有限公司","長華*","－ ","29","高雄市楠梓區東七街16號6樓","23307811","洪全成","黃嘉能","陳明軒","業務協理","蘇雙富","07-3622663","19890513","20071231","新台幣                  1.0000元","689422332","0","0","1","永豐金證券股份有限公司","02-23816288","臺北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","郭麗園","廖鴻儒","CHANG WAH","6F, NO.16, East 7th Street, Nanzi Dist.　Kaohsiung City, Taiwan (R.O.C.)","07-3684393","richie.su@cwei.com.tw","www.cwei.com.tw","689422332"
"1121213","8072","陞泰科技股份有限公司","陞泰","－ ","29","台北市南港區三重路19-11號E棟10樓","97092770","陳世忠","陳世忠","陳世忠","總經理","林敏慧","2655-3866","19960626","20050819","新台幣                 10.0000元","800000000","0","0","1","中國信託商業銀行","02-66365566","台北市重慶南路一段83號6樓","勤業眾信會計師事務所","蔡侑玲","劉建良","AV TECH　","10F,E BUILDING,NO.19-11,SAN CHUNG RD.,NANKANG, TAIPEI ,115,TAIWAN,R.O.C","5581-3499","lydia.lin@avtech.com.tw","www.avtech.com.tw","80000000"
"1121213","8081","致新科技股份有限公司","致新","－ ","24","新竹市科學園區工業東三路2號","84149723","吳錦川","謝其昌、楊人仰","吳錦川","董事長","唐漢光","03-5788833","19960703","20081230","新台幣                 10.0000元","861720720","0","0","1","台新綜合證券股務代理部","02-25048125","台北市建國北路一段96號B1","資誠聯合會計師事務所","江采燕","謝智政","GMT","No 2,Industry E. RD. III, Hsinchu Science  ParkHsinchu, 300 Taiwan, R.O.C.","03-5784289","ir@gmt.com.tw","http://www.gmt.com.tw","86172072"
"1121213","8101","華冠通訊股份有限公司","華冠","－ ","27","台北市內湖區瑞光路258巷2號7樓","70747852","李森田","周照程","周照程","總經理","吳樹永","02-26587718","19990824","20040701","新台幣                 10.0000元","728310780","7390063","0","1","福邦證券股務代理部","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","信永中和聯合會計師事務所","郭鎮宇","陳光慧","Arima Comm.　　","7F., No. 2, Lin. 258, Ruiguang Rd., Neihu Dist.,Taipei  City 11494,Taiwan","02-26589916","public@arimacomm.com.tw　　","www.arimacomm.com.tw","72831078"
"1121213","8103","瀚荃股份有限公司","瀚荃","－ ","28","新北市淡水區中正東路一段3巷9號9樓","23632274","楊超群","執行長:楊奕康","王霈蓮","經理","雷舜貽","26201000","19900316","20090929","新台幣                 10.0000元","789534130","0","0","1","華南永昌綜合證券(股)公司","27186425","台北巿民生東路四段54號4樓","安侯建業聯合會計師事務所","唐嘉鍵","黃明宏","CviLux","9F.,No.9,Lane 3,Sec.1,Chung-Cheng East Road,Tamshui,New Taipei City, Taiwan","26282333","apple.lei@cvilux.com","www.cvilux-group.com","78953413"
"1121213","8104","錸寶科技股份有限公司","錸寶","－ ","26","新竹縣湖口鄉新竹工業區光復北路12號","70766576","葉垂景","陳康","王鼎章","執行長","陳康","03-5989999","20000313","20190117","新台幣                 10.0000元","746516750","0","0","1","台新證券股務代理部","02-25048125","104台北市建國北路一段96號B1","安永聯合會計師事務所","陳國帥","張志銘","RiTdisplay","No. 12,Kuanfu N. Road, Hsin Chu Industrial Park,Hsin Chu County, Taiwan 30351","03-5989688","invest@ritdisplay.com","http://www.ritdisplay.com","74651675"
"1121213","8105","凌巨科技股份有限公司","凌巨","－ ","26","苗栗縣頭份市蘆竹里4鄰工業路15號","16432742","田村隆幸","中村浩司","劉德齊","財務會計處處長","謝裕忠","(037)611611","19971215","20061227","新台幣                 10.0000元","4415448510","152981757","0","1","元大證券股份有限公司股務代理部","(02)2586-5859","103台北市大同區承德路三段210號B1","安侯建業聯合會計師事務所","陳宜君","林琇宜","GiantPlus","No.15, Gongye Rd., Lu-Chu Li, Toufen CityMiaoli County, Taiwan, R.O.C.","(037)625622","ir@giantplus.com","www.giantplus.com","441544851"
"1121213","8110","華東科技股份有限公司","華東","－ ","24","高雄市前鎮區北一路18號","22101116","焦佑衡","于鴻祺","黃靖窈","協理","蘇琨發","07-8111330","19950406","20071031","新台幣                 10.0000元","5177398760","0","0","1","華東科技股份有限公司股務辦事處","02-27905885","台北市內湖區行善路398號8樓","勤業眾信會計師事務所","郭麗園","江佳玲","WALTON　","18, North 1st Rd.,Qianzhen Dist.,Kaohsiung, Taiwan, R.O.C.","07-8111889","waltonir@walton.com.tw","www.walton.com.tw","517739876"
"1121213","8112","至上電子股份有限公司","至上","－ ","29","台北市內湖區港墘路189號7樓","22368959","葛均","葛均","張家瑋","資深業務副總","羅育宗","02-26578809","19870305","20071231","新台幣                 10.0000元","5284964730","0","30000000","1","群益金鼎證券股份有限公司","02-2702-3999","台北市大安區敦化南路二段97號地下二樓","安侯建業聯合會計師事務所","于紀隆","黃泳華","Supreme　　","7 F, No. 189, Kangchien Rd., Nei-Hu,　Taipei, Taiwan","02-26572209","wayne@supreme.com.tw","www.supreme.com.tw","498496473"
"1121213","8114","振樺電子股份有限公司","振樺電","－ ","25","新北市土城區大同街23號","12514341","鄭傑文","陳茂強","徐瑞妤","協理","郭育聞","02-2268-5577","19840811","20121126","新台幣                 10.0000元","1067489190","0","31153147","1","元大證券股務代理部","02-2586-5859","台北市承德路三段210號B1樓","安侯建業聯合會計師事務所","于紀隆","陳蓓琪","POSIFLEX","No.23, Datong St., Tucheng Dist.New Taipei City 236, Taiwan (R.O.C.)","02-2268-5388","ir@posiflex.com.tw","www.posiflex.com.tw","75595772"
"1121213","8131","福懋科技股份有限公司","福懋科","－ ","24","雲林縣斗六市榴中里河南街329號","23826736","李培瑛","張憲正","張憲正","代理總經理","陳文才","05-5574888","19900911","20071129","新台幣                 10.0000元","4422222230","0","0","2","福懋科技股份有限公司股務科","02-27189898","台北市內湖區南京東路六段380號10樓","安侯建業聯合會計師事務所","寇惠植","郭欣頤","　　FATC","NO.329,Ho-Nan St.　Toulin, Taiwan, R.O.C.","05-5574859","y0222@fatc.com.tw","https://www.fatc.com.tw/","442222223"
"1121213","8150","南茂科技股份有限公司","南茂","－ ","24","新竹科學園區新竹縣研發一路一號","16130042","鄭世杰","鄭世杰","黃國樑","資深副總經理","蘇郁姣","03-5770055","19970728","20140411","新台幣                 10.0000元","7272401260","0","0","1","凱基證券股份有限公司股務代理部","02-23892999","(100)臺北市重慶南路一段2號5樓","資誠聯合會計師事務所","徐建業","梁益彰","ChipMOS　　","No.1 R&D Rd.1,Hsinchu Science Park　Hsinchu,Taiwan,R.O.C　","03-5668981","yachin_chiu@chipmos.com","www.chipmos.com","727240126"
"1121213","8163","達方電子股份有限公司","達方","－ ","25","桃園市龜山區山鶯路167-1號","16081507","蘇開建","蔡耀坤","林豐正","資深處長","蘇柏翰","03-2508800","19970508","20071128","新台幣                 10.0000元","2800000010","0","0","1","台新證券股務代理部","(02)25048125","臺北市建國北路一段96號B1","安侯建業聯合會計師事務所","唐慈杰","張惠貞","DARFON","167-1 Shan-ying Road, GueishanTaoyuan 333, Taiwan, R.O.C.","03-3592291","INVESTOR@DARFON.COM.TW","WWW.DARFON.COM.TW","280000001"
"1121213","8201","無敵科技股份有限公司","無敵","－ ","31","臺北市內湖區瑞光路258巷56號6樓之1","23163259","楊人捷","李圍正","李圍正","總經理","洪玉燕","02-77265111","19890217","20071029","新台幣                 10.0000元","623662750","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號B1","安侯建業聯合會計師事務所","連淑凌","郭柔蘭","BESTA　　","6FL-1.,No.56,Lane 258,Rui Guang Road,Nei Hu Dist.,　Taipei,Taiwan, R.O.C 　　","02-77267766","lilycheng@besta.com.tw","http://www.besta.com.tw","62366275"
"1121213","8210","勤誠興業股份有限公司","勤誠","－ ","25","新北市新莊區中原路558號18樓","05143647","陳美琪","許健南","陳亞男","執行長","林香吟","(02)8226-5500","19831205","20111201","新台幣                 10.0000元","1205944500","0","0","1","元大證券股份有限公司","(02)2586-5859","台北市大同區承德路三段210號B1","資誠聯合會計師事務所","潘慧玲","黃珮娟","CHENBRO　","18F., No.558,Zhongyuan Rd.,Xinzhuang Dist, New Taipei City Taiwan","(02)8226-5395","ir@chenbro.com","www.chenbro.com","120594450"
"1121213","8213","志超科技股份有限公司","志超","－ ","28","桃園市平鎮區工業二路１２號","70801378","徐正民","李明熹","胡秀杏","財務處副總","吳珮君","03-4698860","19980421","20091225","新台幣                 10.0000元","2712424880","0","0","1","凱基證券(股)公司股務代理部","02-23892999","台北市重慶南路一段２號５樓","安侯建業聯合會計師事務所","陳宜君","連淑凌","tpt","No. 12, Gongye 2nd Rd., Pingzhen Dist.,Taoyuan City 32461, Taiwan (R.O.C.)","03-4698277","ritahu@tpt-pcb.com.tw","www.tpt-pcb.com.tw","271242488"
"1121213","8215","明基材料股份有限公司","明基材","－ ","26","桃園市龜山區建國東路29號","16549778","陳建志","劉家瑞","王勝興","財務長","暫缺","(03)3748800","19980716","20101112","新台幣                 10.0000元","3206745140","0","0","1","台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號B1","安侯建業聯合會計師事務所","唐慈杰","高靚玟","BMC","29  Jianguo E. Road, GueishanTaoyuan 333, Taiwan, R.O.C.　","(03)3748884","IR@benqmaterials.com","www.benqmaterials.com","320674514"
"1121213","8222","寶一科技股份有限公司","寶一","－ ","05","台南市新營區新工路13巷1號","04431804","曾國浩","曾國浩","胡淑賢","副總經理","謝舒萍","06-6535001","19741005","20150127","新台幣                 10.0000元","685735000","0","0","2","台新證券股務代理部","02-25048125","10489 台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","王騰葦","楊朝欽","Aero Win","NO. 1, LN. 13, XINGONG  RD                                    　　XINYING DIST., TAINAN CITY, ROC 730","06-6535057","finance-1@aerowin.com","www.aerowin.com　　","68573500"
"1121213","8249","菱光科技股份有限公司","菱光","－ ","28","台北市內湖區南京東路六段501號9樓","16596646","黃育仁","楊其昶(代理)","楊其昶","副董事長","洪建仲","(02)89121289","19980615","20050517","新台幣                 10.0000元","1490550000","22000000","0","1","元大證券(股)公司股務代理部","(02)2586-5859","台北市承德路三段210號地下一樓","資誠聯合會計師事務所","林柏全","林鈞堯","CSI　　","9th Floor, No. 501, Section 6 Nanjing East Road,Neihu District ,Taipei City, Taiwan","(02)89121111","spokesperson@csi-sensor.com.tw","www.csi-sensor.com.tw","149055000"
"1121213","8261","富鼎先進電子股份有限公司","富鼎","－ ","24","新竹縣竹北市台元一街5號12樓之1及12樓之2","16550923","陳泰銘","張嘉帥","黃林鍾","發言人","譚梅英","26971299","19980717","20091211","新台幣                 10.0000元","1178904930","35000000","0","1","元大證券股份有限公司","25865859","台北市承德路三段210號地下一樓","勤業眾信聯合會計師事務所","劉建良","林文欽","　　APEC","12F, No.5, Taiyuan 1st St., Zhubei CityHsinchu County, Taiwan, R.O.C.　","26971266","investinfo@a-power.com.tw","www.a-power.com.tw","117890493"
"1121213","8271","宇瞻科技股份有限公司","宇瞻","－ ","24","新北市土城區大安里忠承路32號1樓","97444368","陳益世","張家騉","賴孜玟","財務長","張家騉","(02)22678000","19970416","20101229","新台幣                 10.0000元","1226882660","11000000","0","1","凱基證券(股)公司股務代理部","(02)2389-2999","台北市重慶南路1段2號5樓","安侯建業聯合會計師事務所","唐慈杰","施威銘","Apacer","1F,No.32,Zhongcheng Rd.Tucheng Dist.,New Taipei City 236,Taiwan","(02)22673410","public@apacer.com","www.apacer.com","122688266"
